"academic_year","time_period","time_identifier","geographic_level","country_code","country_name","region_code","region_name","new_la_code","la_name","old_la_code","school_type","num_schools","enrolments","present_sessions","overall_attendance","approved_educational_activity","overall_absence","authorised_absence","unauthorised_absence","late_sessions","possible_sessions","reason_present_am","reason_present_pm","reason_present","reason_l_present_late_before_registers_closed","reason_i_authorised_illness","reason_m_authorised_medical_dental","reason_r_authorised_religious_observance","reason_s_authorised_study_leave","reason_t_authorised_grt_absence","reason_h_authorised_holiday","reason_e_authorised_excluded","reason_c_authorised_other","reason_b_aea_education_off_site","reason_d_aea_dual_registration","reason_j_aea_interview","reason_p_aea_approved_sporting_activity","reason_v_aea_educational_visit_trip","reason_w_aea_work_experience","reason_g_unauthorised_holiday","reason_u_unauthorised_late_after_registers_closed","reason_o_other_unauthorised","reason_n_no_reason_yet","reason_x_not_attending_covid_non_compulsory","total_num_schools","total_enrolments","attendance_perc","overall_absence_perc","authorised_absence_perc","unauthorised_absence_perc","illness_perc","appointments_perc","unauth_hol_perc","unauth_oth_perc","unauth_late_registers_closed_perc","unauth_not_yet_perc","auth_religious_perc","auth_study_perc","auth_grt_perc","auth_holiday_perc","auth_excluded_perc","auth_other_perc","covid_non_compulsory_perc","pa_perc"
"202223","202223","Spring term","Local authority","E92000001","England","E12000006","East of England","E06000034","Thurrock",883,"Primary",32.1864406779661,"12144.6101694915","1269440","1278022","8582","78640","51329","27311","18328","1356662","620670","632120","1252790","16650","43038","2465","13","0","762","158","233","4656","477","1403","19","654","7432","0","4329","1678","20619","685","4","39","18652","94.2034198643435","5.79658013565649","3.78347738788291","2.01310274777358","3.17234506457762","0.181695956693709","0.319092006704691","1.51983323775561","0.123685929140788","0.050491574172491","0.000958234254368443","0","0.0561672693714426","0.0116462317069395","0.0171745062513729","0.343195283718421","0.000294841309036444","18.2513748306368"
"202223","202223","Spring term","Local authority","E92000001","England","E12000004","East Midlands","E10000018","Leicestershire",855,"Primary",200.694915254237,"44101.7796610169","4709348","4743537","34189","241113","193947","47166","40562","4984650","2327910","2346599","4674509","34839","161464","12076","188","2","783","1132","749","17428","4164","1120","112","2584","27328","1","12913","5723","25504","3026","124","228","53100","95.1628900725226","4.83710992747736","3.8908850170022","0.946224910475159","3.23922441896623","0.242263749711615","0.259055299770295","0.511650767857322","0.114812474296089","0.060706368551453","0.00377157874675253","4.01231781569418e-05","0.0157082242484427","0.0227097188368291","0.0150261302197747","0.349633374459591","0.00248763704573039","14.6964367640312"
"202223","202223","Spring term","Local authority","E92000001","England","E12000004","East Midlands","E10000024","Nottinghamshire",891,"Primary",240.677966101695,"50580.4237288136","5412496","5458278","45782","286574","219400","67174","50382","5744852","2672575","2696182","5368757","43739","181400","13531","211","2","717","1754","994","20739","6652","575","45","3335","35750","0","21342","6643","36985","2204","52","283","69345","95.0116382458591","4.98836175414093","3.81907140514673","1.1692903489942","3.15760963032642","0.235532612502463","0.371497821005659","0.643793782677082","0.115633962371877","0.0383647829395779","0.00367285353913382","3.48137776221215e-05","0.0124807392775306","0.0305316829746006","0.0173024474781944","0.361001467052589","0.000905158218175159","14.4924779855075"
"202223","202223","Spring term","Local authority","E92000001","England","E12000006","East of England","E06000031","Peterborough",874,"Primary",55.9152542372881,"17544.7288135593","1881127","1895083","13956","112768","87055","25713","20500","2007851","925938","939335","1865273","15854","74733","3887","23","1","188","1349","830","6044","1791","1154","35","793","11337","0","6418","4646","14151","498","0","60","21014","94.3836469937261","5.61635300627387","4.33573009152572","1.28062291474816","3.72203913537409","0.193590062210792","0.319645232639275","0.7047833728698","0.231391671991597","0.024802637247485","0.00114550332669107","4.98044924648293e-05","0.00936324458338791","0.0671862603350547","0.0413377287458083","0.301018352457428","0","17.478937826597"
"202223","202223","Spring term","Local authority","E92000001","England","E12000006","East of England","E06000032","Luton",821,"Primary",41.1525423728814,"17220.0508474576","1785706","1794050","8344","124105","85978","38127","18685","1918155","879274","890798","1770072","15634","75502","4080","31","1","44","275","391","5653","1658","103","27","1201","5458","0","12601","3051","19381","3094","1","46","22634","93.5299806324306","6.47001936756936","4.48232807046355","1.98769129710581","3.93617825462489","0.212704395630176","0.656933355229374","1.01039801267364","0.159059095849918","0.161300833352883","0.00161613633934692","5.21334303015137e-05","0.0022938709332666","0.0143366933329163","0.0203841712478919","0.294710281494457","5.21334303015137e-05","21.5857531760436"
"202223","202223","Spring term","Local authority","E92000001","England","E12000006","East of England","E10000003","Cambridgeshire",873,"Primary",206.033898305085,"44212.2203389831","4680123","4715349","35226","276747","228102","48645","47255","4992096","2305708","2335546","4641254","38869","187175","12007","316","3","1005","2531","1606","22977","4001","471","83","2757","28385","0","13097","8386","25454","1708","482","209","51878","94.4562965135286","5.54370348647141","4.5692630910944","0.974440395377012","3.74942709435075","0.240520214354852","0.26235473035775","0.509886027832798","0.167985551559906","0.0342140856265585","0.00633000647423447","6.00949981731121e-05","0.0201318243879925","0.0507001467920489","0.0321708556886727","0.460267591007865","0.00965526303981334","16.3393489030432"
"202223","202223","Spring term","Local authority","E92000001","England","E12000008","South East","E06000037","West Berkshire",869,"Primary",42.135593220339,"7727.89830508475","778227","788173","9946","47249","39240","8009","7359","835422","385177","386736","771913","6314","31555","2120","34","0","116","980","255","4003","650","713","8","1224","8064","0","2647","1045","3781","536","177","67","13650","94.3442954578644","5.65570454213559","4.69702737059833","0.958677171537259","3.77713299386418","0.253763965995629","0.316845857542655","0.452585639353524","0.125086483238411","0.0641591914026683","0.00406979945464687","0","0.0138851981393835","0.117305984280998","0.0305234959098515","0.479159035792689","0.0211868971609558","17.0867637745408"
"202223","202223","Spring term","Local authority","E92000001","England","E12000001","North East","E06000057","Northumberland",929,"Primary",96.3389830508475,"14120.8474576271","1420878","1428425","7547","78356","58325","20031","15822","1506781","696785","709745","1406530","14348","48770","3746","8","0","762","848","255","3936","953","1045","7","211","6376","0","6126","1474","12123","308","0","127","21551","94.7997751498061","5.20022485019389","3.87083458047321","1.32939026972068","3.23670128572102","0.24860945286674","0.406562068409411","0.804562839589828","0.0978244350041579","0.0204409267172867","0.000530933161487967","0","0.0505713836317288","0.0562789151177245","0.0169234945224289","0.26121911545208","0","16.0824172025168"
"202223","202223","Spring term","Local authority","E92000001","England","E12000009","South West","E06000023","Bristol, City of",801,"Primary",96.1694915254237,"28592.6610169492","2899522","2916367","16845","185929","128911","57018","50418","3102296","1407733","1449354","2857087","42435","104128","7216","130","1","35","1951","950","14424","4436","2199","39","341","12028","1","12522","7983","35302","1211","76","104","34934","94.0067292095919","5.99327079040814","4.15534172109947","1.83792906930867","3.35648177994621","0.232601918063267","0.403636532426306","1.13793139017038","0.257325542114615","0.0390356045973692","0.00419044475446572","3.22341904189671e-05","0.00112819666466385","0.0628889055074048","0.0306224808980188","0.464945962603182","0.0024497984718415","18.4620689655172"
"202223","202223","Spring term","Local authority","E92000001","England","E12000006","East of England","E10000012","Essex",881,"Primary",381.576271186441,"88498.0677966102","9223703","9287229","63526","535303","408464","126839","119259","9822532","4520585","4595755","9116340","107363","344114","20776","353","2","2160","3608","2506","34524","9783","5054","286","14330","39123","4","32232","11896","76757","5954","417","446","120571","94.5502544557758","5.44974554422424","4.15843898497862","1.29130655924562","3.50331258783377","0.211513691174536","0.328143497012787","0.781438024330183","0.121109302570865","0.0606157353317861","0.00359377806048379","2.03613487846107e-05","0.0219902566873796","0.0367318732074378","0.0255127700271172","0.35147760271995","0.00424534122159134","16.361697961315"
"202223","202223","Spring term","Local authority","E92000001","England","E12000009","South West","E06000054","Wiltshire",865,"Primary",163.440677966102,"27339.7118644068","2889429","2914683","25254","161212","133201","28011","22825","3075895","1431864","1438195","2870059","19370","108404","7033","104","0","391","1889","881","14341","7111","145","68","3457","14618","0","7593","3455","13667","3296","158","202","37810","94.7588588036978","5.24114119630221","4.33047942143669","0.910661774865527","3.52430755926324","0.228648897312815","0.246854980420333","0.444325960411522","0.11232503060085","0.107155803432822","0.00338112971996768","0","0.0127117473125708","0.0614130196251823","0.0286420700316493","0.466238281865928","0.00513671630533552","15.6062887356"
"202223","202223","Spring term","Local authority","E92000001","England","E12000006","East of England","E10000020","Norfolk",926,"Primary",296.372881355932,"46479.4576271186","4949589","5004490","54901","324921","258551","66370","53231","5329411","2440308","2465665","4905973","43616","217132","12483","77","0","574","2354","3366","19947","14746","3085","31","5764","34360","0","21983","9615","33630","1142","2617","347","64946","93.9032474695609","6.0967525304391","4.85139915086301","1.24535337957609","4.07422133515317","0.234228510430139","0.412484606647902","0.631026580610878","0.180413933171977","0.0214282591453352","0.00144481256934397","0","0.0107704209714732","0.0441699842628013","0.0631589494598934","0.374281510658495","0.049104863558093","20.5315289609913"
"202223","202223","Spring term","Local authority","E92000001","England","E12000007","London","E09000032","Wandsworth",212,"Primary",54.864406779661,"13433.9661016949","1362960","1374562","11602","83930","60785","23145","27005","1458492","657504","680983","1338487","24473","49899","4400","50","37","2","974","177","5214","1223","635","1214","1179","7981","5","7829","2532","11667","1117","32","61","19074","94.2454260976406","5.75457390235942","4.16766084421443","1.58691305814499","3.42127347973112","0.301681462771136","0.536787311826188","0.799935824125192","0.173603969031027","0.0765859531625816","0.00342819844058109","0.00253686684603001","0.000137127937623244","0.0667813056225197","0.0121358224796571","0.357492533383796","0.0021940470019719","18.1716250560622"
"202223","202223","Spring term","Local authority","E92000001","England","E12000003","Yorkshire and The Humber","E08000016","Barnsley",370,"Primary",67.0508474576271,"14724.9830508475","1535323","1547611","12288","81749","58509","23240","14781","1629360","757904","764561","1522465","12858","49376","3895","16","1","331","126","569","4175","1433","884","5","1492","9358","0","7073","1923","12626","1618","20","76","21048","94.9827539647469","5.01724603525311","3.59091913389306","1.42632690136004","3.03039230127166","0.239050915696961","0.434096823292581","0.774905484361958","0.118021799970541","0.0993027937349634","0.000981980654981097","6.13737909363186e-05","0.0203147247999214","0.00773309765797614","0.0349216870427653","0.25623557715913","0.00122747581872637","15.3005821940211"
"202223","202223","Spring term","Local authority","E92000001","England","E12000007","London","E09000027","Richmond upon Thames",318,"Primary",39.3050847457627,"12612.0508474576","1324207","1339446","15239","66292","48229","18063","15905","1405738","650083","659328","1309411","14796","40521","3424","54","0","0","271","36","3923","1231","103","1189","2346","10473","0","6432","1109","10151","371","0","45","16690","95.2841852464684","4.7158147535316","3.43086691830199","1.28494783522961","2.88254283515136","0.243573126713513","0.457553256723515","0.72211180177245","0.0788909455389269","0.0263918311947176","0.00384139861055189","0","0","0.019278130064066","0.0025609324070346","0.279070495355465","0","13.6020726967919"
"202223","202223","Spring term","Local authority","E92000001","England","E12000007","London","E09000030","Tower Hamlets",211,"Primary",62.6101694915254,"18839.1355932203","1916812","1930698","13886","146442","108645","37797","37583","2077140","925035","954817","1879852","36960","96287","4835","45","1","0","1285","188","5978","1788","233","428","229","11441","0","16374","623","19521","1279","26","66","25103","92.9498252404749","7.05017475952512","5.23050925792195","1.81966550160317","4.63555658260878","0.232771984555687","0.788295444697998","0.939801842918628","0.0299931636769789","0.0615750503095603","0.00216644039400329","4.81431198667398e-05","0","0.0618639090287607","0.00905090653494709","0.287799570563371","0.00125172111653524","24.8716254003762"
"202223","202223","Spring term","Local authority","E92000001","England","E12000005","West Midlands","E10000031","Warwickshire",937,"Primary",175.186440677966,"35779.9830508475","3715550","3745156","29606","225476","182655","42821","41443","3970632","1828768","1850288","3679056","36494","148481","8987","204","0","1073","2844","1387","19554","2665","341","31","2791","24118","1","8745","4949","25462","3665","124","194","44182","94.3214077758906","5.67859222410941","4.6001492961322","1.07844292797721","3.73948026409901","0.226336764525144","0.220242016887992","0.641258117095717","0.124640107670517","0.0923026863229833","0.00513772114867356","0","0.0270234058457193","0.0716258771903314","0.0349314668294619","0.492465683044916","0.0031229285413506","17.4116151145756"
"202223","202223","Spring term","Local authority","E92000001","England","E12000008","South East","E10000032","West Sussex",938,"Primary",202.101694915254,"49831.4576271186","5273359","5314503","41144","322605","258766","63839","57760","5637108","2595161","2628092","5223253","50106","217836","12942","372","8","590","2938","1295","22582","7274","2038","105","7547","26216","2","23849","7654","29616","2720","103","228","62688","94.2771186927765","5.72288130722349","4.59040344800916","1.13247785921433","3.86432191826021","0.229585808893496","0.423071546615747","0.525375777792442","0.135778842626396","0.0482516921797489","0.00659912848928919","0.000141916741705144","0.0104663597007544","0.0521189233912141","0.0229727725635202","0.400595482648195","0.00182717804945373","17.9147768196064"
