"time_period","time_identifier","geographic_level","country_code","country_name","region_code","region_name","new_la_code","la_name","old_la_code","attendance_date","school_type","num_schools","enrolments","present_sessions","overall_attendance","approved_educational_activity","overall_absence","authorised_absence","unauthorised_absence","late_sessions","possible_sessions","reason_present_am","reason_present_pm","reason_present","reason_l_present_late_before_registers_closed","reason_i_authorised_illness","reason_m_authorised_medical_dental","reason_r_authorised_religious_observance","reason_s_authorised_study_leave","reason_t_authorised_grt_absence","reason_h_authorised_holiday","reason_e_authorised_excluded","reason_c_authorised_other","reason_b_aea_education_off_site","reason_d_aea_dual_registration","reason_j_aea_interview","reason_p_aea_approved_sporting_activity","reason_v_aea_educational_visit_trip","reason_w_aea_work_experience","reason_g_unauthorised_holiday","reason_u_unauthorised_late_after_registers_closed","reason_o_other_unauthorised","reason_n_no_reason_yet","reason_x_not_attending_covid_non_compulsory","total_num_schools","total_enrolments","attendance_perc","overall_absence_perc","authorised_absence_perc","unauthorised_absence_perc","illness_perc","appointments_perc","unauth_hol_perc","unauth_oth_perc","unauth_late_registers_closed_perc","unauth_not_yet_perc","auth_religious_perc","auth_study_perc","auth_grt_perc","auth_holiday_perc","auth_excluded_perc","auth_other_perc","covid_non_compulsory_perc"
2022,"Week 39","Regional","E92000001","England","E12000003","Yorkshire and The Humber","","","z",2022-09-30,"Total",1592,528627,942554,951805,9251,78778,48199,30579,13682,1030583,465523,464268,929791,12763,38567,2659,24,0,128,475,1679,4608,2678,2673,37,563,5940,33,7607,919,18971,3082,59,2175,834434,"92.4938592463445","7.5061407536555","4.62145207621123","2.88468867744427","3.70552354909835","0.256880444045529","0.750628478653621","1.75598019819313","0.0891049918529014","0.28897500874461","0.00237033243997874","0","0.0129437578572312","0.0484147038155316","0.15191885054638","0.437290610615185","0.00610982779305323"
2022,"Week 39","Regional","E92000001","England","E12000004","East Midlands","","","z",2022-09-26,"Total",1357,418619,763195,769126,5931,54228,38650,15578,10859,823354,379939,373295,753234,9961,30947,2272,49,3,145,295,868,3898,1338,1077,25,175,4382,11,3767,898,9273,1640,173,2022,718118,"93.4158951684647","6.58410483153527","4.69439981739722","1.88970501413804","3.75626253219738","0.276380937315801","0.45791508218368","1.12421379120908","0.108997770455159","0.198578370290129","0.00594434104113681","0.000364337266623604","0.0176198503797889","0.0363032484892544","0.104747947383938","0.475710319666702","0.0210663036566022"
2022,"Week 39","Regional","E92000001","England","E12000004","East Midlands","","","z",2022-09-27,"Total",1358,419717,767828,775596,7768,52721,38164,14557,9982,828317,383207,375505,758712,9116,30573,2308,2,2,134,276,986,3710,1653,1081,13,336,5756,10,3425,866,8600,1666,173,2022,718118,"93.6310060021568","6.36899399784325","4.61163905680694","1.75735494103631","3.6920811703547","0.279452246606564","0.413473308187117","1.03845907476923","0.104512341069617","0.20091021701035","0.000241443319692247","0.000241443319692247","0.0161677105696268","0.0335675568556873","0.118877914541379","0.450103701509448","0.0209058697301518"
2022,"Week 39","Regional","E92000001","England","E12000004","East Midlands","","","z",2022-09-28,"Total",1359,419748,770710,778361,7651,50196,35729,14467,10105,828557,384743,376669,761412,9298,28204,2220,2,2,151,296,992,3691,1543,1081,63,389,5604,52,3414,807,8548,1698,171,2022,718118,"93.9376121164707","6.06238788352924","4.31668860910159","1.74569927442765","3.40532925800524","0.268648563276793","0.412048180780324","1.03154637290419","0.0973971708546885","0.204707549888447","0.000240812833261786","0.00024142028715149","0.0182156900560331","0.0359907403146323","0.119540798534998","0.447831037531348","0.020650288262138"
2022,"Week 39","Regional","E92000001","England","E12000004","East Midlands","","","z",2022-09-29,"Total",1358,419452,765763,775677,9914,51714,36520,15194,10576,827391,382560,373483,756043,9720,28977,2187,9,3,181,315,994,3671,1571,1087,25,901,7408,9,3472,856,8859,2007,183,2022,718118,"93.7408998856836","6.25910011431637","4.42170037019923","1.83739974411714","3.50625043382679","0.265055562787957","0.419400739825233","1.07200425892896","0.103434368464858","0.24256037689809","0.0010858911486979","0.000362146531487868","0.021844479980249","0.0382888081264114","0.120304500503845","0.446404726625205","0.0221038206685931"
2022,"Week 39","Regional","E92000001","England","E12000004","East Midlands","","","z",2022-09-30,"Total",1348,414881,743974,751560,7586,57881,41058,16823,9159,809441,372709,362835,735544,8430,33185,1987,14,3,187,388,1038,4078,1454,985,28,1237,4865,2,3895,729,9874,2325,178,2022,718118,"92.8100723989265","7.18992760107351","5.09778999554531","2.0921376055282","4.11693740670265","0.246918726567702","0.478856925593999","1.23321759185594","0.0902849087156958","0.28977817936256","0.00171913404012312","0.000369059146313503","0.0229249359499595","0.047699026812329","0.13035867471204","0.509008955603476","0.0218540760107203"
2022,"Week 39","Regional","E92000001","England","E12000005","West Midlands","","","z",2022-09-26,"Total",1632,541626,984354,991353,6999,71652,50044,21608,17428,1063005,484044,484210,968254,16100,40860,2757,41,3,91,574,810,4758,1905,2461,202,177,4662,53,4991,1328,12551,2738,150,2309,932383,"93.1781032586258","6.82189674137416","4.76554096949712","2.05635577187704","3.88740622191777","0.263544321206135","0.463269114633717","1.20642224989578","0.124864094946326","0.261800312401218","0.00386563191493676","0.00027940278555819","0.00840089590605583","0.0532330772630833","0.0794683909316862","0.455280145572411","0.0140628819994812"
2022,"Week 39","Regional","E92000001","England","E12000005","West Midlands","","","z",2022-09-27,"Total",1640,543886,995667,1004087,8420,69277,48769,20508,17051,1073364,489430,490312,979742,15925,40208,2759,23,0,93,486,908,4159,1526,2512,56,301,6192,345,4753,1126,12083,2546,133,2309,932383,"93.4629371967391","6.5370628032609","4.60164681275636","1.93541599050454","3.78952210512368","0.260819796890611","0.437824832490915","1.15050002126999","0.105200782776958","0.241890353966676","0.00214761303294333","0","0.0085679145969135","0.0449200995276543","0.0876478451172562","0.395574712211037","0.0124467262562658"
2022,"Week 39","Regional","E92000001","England","E12000005","West Midlands","","","z",2022-09-28,"Total",1638,543136,1001376,1009608,8232,63737,44101,19636,16870,1073345,492730,492893,985623,15753,35681,2567,11,2,98,488,1000,4137,1894,2495,46,218,5732,342,4669,1117,11385,2465,117,2309,932383,"93.986378876567","6.01362112343304","4.1609861362935","1.85263498713954","3.36235801371177","0.24260217074899","0.429967362874017","1.08367444782329","0.104617149470726","0.234376026971506","0.00104008304665149","0.000179695945230116","0.00904634155861091","0.0449949448149087","0.0964781022317352","0.393335411713678","0.0109513725219213"
2022,"Week 39","Regional","E92000001","England","E12000005","West Midlands","","","z",2022-09-29,"Total",1636,542215,993453,1003262,9809,65068,44777,20291,16409,1068330,490754,487433,978187,15266,36118,2648,24,1,98,492,1070,4200,1650,2499,41,210,7553,355,4681,1143,11627,2840,126,2309,932383,"93.8367820943566","6.16321790564337","4.23969301680646","1.92352488883691","3.41524528253952","0.25099672251006","0.433303999757684","1.11065138831535","0.107822472542867","0.271747028221012","0.00228680099366501","9.78258745581064e-05","0.00907125028513768","0.0456046310946472","0.103735998749273","0.400932841582389","0.0117216631772096"
2022,"Week 39","Regional","E92000001","England","E12000005","West Midlands","","","z",2022-09-30,"Total",1613,530385,936878,945195,8317,74441,50761,23680,13480,1019636,464971,459373,924344,12534,41865,2231,39,1,95,638,1070,4703,1550,2310,28,450,6260,29,4958,946,13784,3992,119,2309,932383,"92.5751965718018","7.4248034281982","5.05322050908343","2.37158291911477","4.16010075738085","0.222851481539943","0.477090653922899","1.39388555112","0.093103788007127","0.407502926064743","0.00396140815592316","9.24410798083377e-05","0.00911102724627968","0.0611862595134417","0.111244115863556","0.473216413097277","0.0114566052063539"
2022,"Week 39","Regional","E92000001","England","E12000006","East of England","","","z",2022-09-26,"Total",1832,564759,1029890,1038685,8795,77247,57471,19776,17107,1115932,507494,507123,1014617,15273,47081,2987,1098,5,218,487,838,4635,1964,1582,45,375,6392,19,4490,1834,11140,2312,122,2482,939756,"92.9603034586749","7.03969654132507","5.23253964090582","1.80715690041925","4.28507197101726","0.273334850435262","0.394202985834755","1.03412350670787","0.165750780556087","0.213079627320539","0.097771365398163","0.000434464823698574","0.0193537587949554","0.0426639513530572","0.0792275893465013","0.42406436192324","0.0106173278136816"
2022,"Week 39","Regional","E92000001","England","E12000006","East of England","","","z",2022-09-27,"Total",1833,566920,1033742,1042988,9246,70923,53281,17642,14734,1113911,511370,508959,1020329,13413,43699,3090,208,27,212,445,988,4504,2038,1569,54,630,6509,15,4041,1321,10081,2199,108,2482,939756,"93.4910023370808","6.50899766291916","4.88248977493313","1.62650788798603","4.00366618175143","0.282176296991782","0.355584460276218","0.945482202856357","0.119930786967729","0.205510437885727","0.018551309181417","0.00263396232068523","0.0187422942065726","0.0390096325760199","0.0940169845174845","0.41432870001864","0.00936441336910328"
2022,"Week 39","Regional","E92000001","England","E12000006","East of England","","","z",2022-09-28,"Total",1835,567648,1046471,1057880,11409,66530,49225,17305,15393,1124410,517608,514745,1032353,14118,39876,3091,25,0,206,488,1017,4408,2181,1587,61,1136,8009,22,4004,1275,9866,2160,114,2482,939756,"93.9703762800222","6.0296237199778","4.45521143680515","1.57441228317265","3.60749847120656","0.27932864814028","0.349988908435231","0.911267289493052","0.114158849733423","0.198997235510939","0.00217053003530761","0","0.0180559085430388","0.0425922813219377","0.0953433210157707","0.40033787176422","0.00988440477804174"
2022,"Week 39","Regional","E92000001","England","E12000006","East of England","","","z",2022-09-29,"Total",1836,568447,1043272,1054470,11198,67198,49796,17402,14868,1121668,518498,511105,1029603,13669,39907,3044,26,0,201,541,1068,4891,2255,1565,73,1083,7760,27,3958,1199,10157,2088,118,2482,939756,"93.9014217597557","6.09857824024431","4.51153278882069","1.58704545142362","3.6127133885404","0.275867263219525","0.346482605238154","0.939985795261542","0.107742302500013","0.192834748423906","0.00228331066150578","0","0.0176416252114702","0.0473335566427189","0.100474560289399","0.444921925526765","0.0102971587289072"
2022,"Week 39","Regional","E92000001","England","E12000006","East of England","","","z",2022-09-30,"Total",1831,565543,1004992,1016806,11814,77267,56918,20349,13534,1094073,499845,492738,992583,12409,46113,2754,34,2,196,628,1146,5419,2344,1387,59,570,8809,32,4549,1125,12197,2478,626,2482,939756,"92.8007056226947","7.19929437730531","5.28761938753464","1.91167498977068","4.28343587297138","0.257593695099925","0.405434992700073","1.16727771960464","0.103378921816629","0.235583355649329","0.00299767989245403","0.000201976542883755","0.0174364969381935","0.0559687358877583","0.112538188465893","0.504048028690668","0.0533987130454784"
2022,"Week 39","Regional","E92000001","England","E12000007","London","","","z",2022-09-26,"Total",1526,631159,1148345,1158506,10161,78390,54700,23690,24074,1236896,556371,569347,1125718,22627,43090,3650,1450,3,20,289,573,5206,4414,1648,693,485,3962,607,2811,1447,15321,4111,419,2457,1291538,"93.541172018265","6.45882798173496","4.491537491702","1.96729049003296","3.54164813848605","0.300362944862205","0.220711835948244","1.28418854439647","0.117136752455264","0.345253357232979","0.113330650300146","0.00022162290483661","0.00160458411812832","0.0224826435251752","0.0513323692284851","0.428260299595556","0.0322942386814231"
2022,"Week 39","Regional","E92000001","England","E12000007","London","","","z",2022-09-27,"Total",1528,632295,1157523,1170540,13017,70860,49693,21167,19479,1241400,565546,573664,1139210,18313,39380,3602,331,0,24,258,688,5003,3996,1667,996,584,6820,621,2626,1166,13954,3421,407,2457,1291538,"94.1601534646571","5.83984653534287","4.08034221958349","1.75950431575938","3.23858834461312","0.294385845885955","0.205796556060991","1.16984073478952","0.0949574461223379","0.288909578786535","0.0258047200430831","0","0.00189538859865311","0.0198735790904454","0.0606100239818768","0.407913481571916","0.0312708357984436"
2022,"Week 39","Regional","E92000001","England","E12000007","London","","","z",2022-09-28,"Total",1539,634143,1169085,1180464,11379,65658,44957,20701,20815,1246122,571336,578133,1149469,19616,35002,3680,17,2,24,223,732,4890,3459,1636,674,237,6401,608,2533,1199,13518,3451,387,2457,1291538,"94.6072564243906","5.39274357560936","3.67554419617533","1.71719937943403","2.86247854731319","0.299942689981828","0.197677892025958","1.13098689682149","0.0978298426123632","0.290704747974217","0.0012498034619962","0.000167708286013446","0.00188700903153991","0.0170908015652953","0.0642495253725257","0.39876547255747","0.0297126386054736"
2022,"Week 39","Regional","E92000001","England","E12000007","London","","","z",2022-09-29,"Total",1539,634023,1159324,1173493,14169,68024,46779,21245,20312,1241517,568447,571806,1140253,19071,35039,3462,15,1,20,230,750,5092,4790,1651,1507,848,6416,608,2561,1241,13888,3555,2170,2457,1291538,"94.3804195681696","5.61958043183045","3.85119961084358","1.76838082098687","2.87054588568285","0.283914881165236","0.200666862544759","1.16717367757788","0.101321856657435","0.29921842420679","0.00113889558745926","7.35629847035637e-05","0.00156270827418739","0.0177687137248724","0.0667481594225823","0.416677657686016","0.192769146315671"
2022,"Week 39","Regional","E92000001","England","E12000007","London","","","z",2022-09-30,"Total",1530,631067,1118864,1131976,13112,77518,52763,24755,17788,1209494,548207,554091,1102298,16566,39832,3322,27,2,20,274,770,5430,3844,1613,840,1093,6733,602,2596,1222,15673,5264,3085,2457,1291538,"93.4203775755006","6.57962242449944","4.45575874247766","2.12386368202177","3.33871207448288","0.279587144090847","0.208423268130758","1.35254098982587","0.104162379753163","0.45873704431198","0.00212429284111366","0.00015023893496164","0.0016076706610756","0.0216724035736474","0.070300233254385","0.456415772598504","0.285113792572773"
2022,"Week 39","Regional","E92000001","England","E12000008","South East","","","z",2022-09-26,"Total",2256,798403,1447650,1459493,11843,109088,81039,28049,27613,1568581,706414,715596,1422010,25640,66278,4650,364,45,232,716,1155,7307,3324,3125,136,743,7571,69,4811,1973,17610,3655,292,3520,1398508,"93.0338772915884","6.96612270841159","5.17587883487315","1.79024387353845","4.22733146546711","0.297753360180751","0.306769669985717","1.12458375646594","0.125928629362438","0.232961817724352","0.0231903387451813","0.00285120248509026","0.0147526770391304","0.0466715245409077","0.073714662744526","0.470721764196001","0.0188918394744518"
2022,"Week 39","Regional","E92000001","England","E12000008","South East","","","z",2022-09-27,"Total",2262,800811,1462464,1477297,14833,100616,75342,25274,23960,1577913,716779,723476,1440255,22209,60979,4706,95,36,206,673,1272,7079,4071,3128,158,673,9881,50,4386,1751,15926,3211,296,3520,1398508,"93.605647233119","6.39435276688105","4.7894515251245","1.60490124175655","3.87116873031498","0.299898357850307","0.277693987104594","1.01242197624485","0.111139456106187","0.203645822300917","0.00602605635133277","0.00227467010112842","0.013013944857269","0.0437092756253276","0.0809716618736866","0.453344972156635","0.0190438559938342"
2022,"Week 39","Regional","E92000001","England","E12000008","South East","","","z",2022-09-28,"Total",2259,797209,1456031,1473037,17006,93829,68812,25017,24414,1566866,713684,719655,1433339,22692,54682,4634,23,9,214,626,1323,6910,4027,3097,203,785,11932,59,4309,1722,15686,3300,391,3520,1398508,"93.9795198098017","6.02048019019829","4.41527232788783","1.60520786231046","3.50334593868452","0.29775001248087","0.274019910017165","1.00925869827391","0.110093704146465","0.21183554987292","0.00145587805358542","0.0005881696213555","0.01359172587694","0.0408629834052103","0.0855394829300226","0.447033946046888","0.025104190788443"
2022,"Week 39","Regional","E92000001","England","E12000008","South East","","","z",2022-09-29,"Total",2259,798649,1447510,1463723,16213,95065,68732,26333,23908,1558788,713423,711917,1425340,22170,54254,4562,25,5,206,639,1306,7463,3822,3057,366,1112,10852,61,4423,1738,16578,3594,272,3520,1398508,"93.858594912616","6.14140508738406","4.44007303595508","1.70133205142897","3.49940685482413","0.294941498385631","0.282231702396109","1.07480746460241","0.111709799135683","0.23258308529477","0.00158849483242469","0.000324934097493509","0.0131304376659283","0.0417540285317253","0.0849137792589397","0.486375299654959","0.0176377087038513"
2022,"Week 39","Regional","E92000001","England","E12000008","South East","","","z",2022-09-30,"Total",2229,781573,1359455,1374244,14789,105828,77625,28203,20662,1480072,669737,670694,1340431,19024,60568,4170,67,1,189,768,1264,8302,3653,2740,308,668,10089,71,4686,1638,17908,3971,2296,3520,1398508,"92.7799989784396","7.22000102156046","5.29177849243219","1.92822252912827","4.12017904076414","0.284630869042006","0.313342212301923","1.23192026565195","0.11133123749466","0.271628813679743","0.00448204126762555","6.57359172419531e-05","0.0125989916866622","0.0522538879988028","0.0876665700364259","0.570573804638391","0.15932755108089"
2022,"Week 39","Regional","E92000001","England","E12000009","South West","","","z",2022-09-26,"Total",1601,472918,852852,859836,6984,68000,50289,17711,14368,927836,421692,418114,839806,13046,40995,2870,80,3,118,560,970,4571,1858,2354,48,364,4662,52,3804,1322,10260,2325,122,2315,759036,"92.7289411962361","7.27105880376387","5.38378447913335","1.88727432463052","4.38171749003391","0.307932549552557","0.415379947283137","1.08307091252785","0.14227999363112","0.246543471188412","0.00866704379279425","0.000317132258479716","0.0128769606052285","0.0631653272214954","0.101319755192668","0.49421015251975","0.0135780679564597"
2022,"Week 39","Regional","E92000001","England","E12000009","South West","","","z",2022-09-27,"Total",1603,473187,860243,869532,9289,63203,47272,15931,13352,932735,425696,422450,848146,12097,38398,2819,43,0,120,460,1035,4311,2142,2338,61,376,6653,57,3238,1255,9136,2302,86,2315,759036,"93.2876495035262","6.71235049647379","5.02770787287915","1.68464262359464","4.07697144083258","0.300758811241189","0.351280631060543","0.957915111579686","0.133800331251913","0.241646549702499","0.00464662753922962","0","0.013026622826848","0.0514203529423578","0.107522463900717","0.463808790052146","0.00955276354407407"
