time_period,geographic_level,country_code,country_name,region_code,region_name,new_la_code,la_name,old_la_code,school_type,num_schools,enrolments,present_sessions,overall_attendance,approved_educational_activity,overall_absence,authorised_absence,unauthorised_absence,late_sessions,possible_sessions,reason_present_am,reason_present_pm,reason_present,reason_l_present_late_before_registers_closed,reason_i_authorised_illness,reason_m_authorised_medical_dental,reason_r_authorised_religious_observance,reason_s_authorised_study_leave,reason_t_authorised_grt_absence,reason_h_authorised_holiday,reason_e_authorised_excluded,reason_c_authorised_other,reason_b_aea_education_off_site,reason_d_aea_dual_registration,reason_j_aea_interview,reason_p_aea_approved_sporting_activity,reason_v_aea_educational_visit_trip,reason_w_aea_work_experience,reason_g_unauthorised_holiday,reason_u_unauthorised_late_after_registers_closed,reason_o_other_unauthorised,reason_n_no_reason_yet,total_num_schools,total_enrolments,attendance_perc,overall_absence_perc,authorised_absence_perc,unauthorised_absence_perc,illness_perc,appointments_perc,unauth_hol_perc,unauth_oth_perc,unauth_late_registers_closed_perc,unauth_not_yet_perc,auth_religious_perc,auth_study_perc,auth_grt_perc,auth_holiday_perc,auth_excluded_perc,auth_other_perc,pa_perc,time_identifier
202324,Local authority,E92000001,England,E12000007,London,E09000022,Lambeth,208,Primary,48.58139535,13365.27326,4104075,4148758,44683,239678,158012,81666,111382,4388436,1953944,2051322,4005266,98809,124418,11644,1539,6,3,917,1083,18388,4803,2749,3512,1564,34801,3,13015,12573,51365,4713,60,19387,94.5384187,5.461581301,3.600644968,1.860936334,2.835133063,0.265333709,0.296574907,1.170462552,0.286502982,0.107395892,0.035069442,0.000136723,6.83614845926886e-05,0.020895827,0.024678496,0.419010326,16.98467967,Academic year
202324,Local authority,E92000001,England,E12000007,London,E09000007,Camden,202,Primary,35.8255814,7680.534884,2429936,2465393,35457,144207,109874,34333,49985,2609600,1171920,1211219,2383139,46797,89476,8354,1258,1,0,1625,338,8822,6724,1320,390,2879,25464,0,8682,3188,21613,850,38,10616,94.47398069,5.526019313,4.210377069,1.315642244,3.428724709,0.32012569,0.332694666,0.82821122,0.122164316,0.032572042,0.048206622,3.83200490496628e-05,0,0.06227008,0.012952177,0.338059473,16.62984068,Academic year
202324,Local authority,E92000001,England,E12000009,South West,E06000024,North Somerset,802,Primary,48.39534884,10250.58721,3173443,3211090,37647,183490,140433,43057,33129,3394580,1563870,1583213,3147083,26360,116165,8913,202,0,345,2244,774,11790,8732,1144,144,3049,25722,0,20831,6769,14156,1301,64,16095,94.59461848,5.40538152,4.136977181,1.268404339,3.422072834,0.262565619,0.613654708,0.417017716,0.199406112,0.038325802,0.005950663,0,0.01016326,0.06610538,0.022801053,0.347318372,15.02866163,Academic year
202324,Local authority,E92000001,England,E12000008,South East,E10000011,East Sussex,845,Primary,137.1918605,28710.56395,8952590,9026912,74322,578031,411777,166254,110491,9604943,4396772,4463634,8860406,92184,332452,25516,578,1,725,5672,4411,42422,10569,3340,311,10618,52821,3,57926,18307,84015,6006,146,35081,93.98194242,6.018057577,4.287136321,1.730921256,3.461259479,0.265654882,0.603085307,0.874705868,0.190599778,0.062530303,0.006017735,1.04113059286245e-05,0.007548197,0.059052927,0.04592427,0.44166842,16.64453011,Academic year
202324,Local authority,E92000001,England,E12000002,North West,E10000017,Lancashire,888,Primary,464.2090395,82383.87006,25879496,26067457,187961,1509112,1098899,410213,337452,27576569,12661753,12921700,25583453,296043,889002,76078,14258,11,7380,22851,9635,79684,22628,15630,407,15945,148975,6,189840,41409,169362,9602,480,97232,94.52755707,5.472442928,3.984901095,1.487541833,3.223758547,0.275879135,0.688410513,0.614151819,0.150160087,0.034819415,0.051703314,3.98889361472053e-05,0.02676185,0.082863825,0.034939082,0.288955453,14.61550186,Academic year
202324,Local authority,E92000001,England,E12000002,North West,E06000007,Warrington,877,Primary,66.74418605,14957.74419,4658768,4703266,44498,230702,165290,65412,59779,4933968,2281457,2322137,4603594,55174,140397,11540,620,0,124,1578,474,10556,4127,393,53,3380,36935,3,40315,4605,19329,1163,69,18011,95.32420964,4.675790358,3.350041995,1.325748363,2.845519063,0.233888829,0.817090828,0.391753655,0.093332587,0.023571292,0.012565951,0,0.00251319,0.031982372,0.009606872,0.213945449,10.66922831,Academic year
202324,Local authority,E92000001,England,E12000009,South West,E06000025,South Gloucestershire,803,Primary,87.05813953,18787.17442,5982425,6038169,55744,349779,250729,99050,58061,6387948,2952455,2982630,5935085,47340,204495,16894,1133,2,2470,2420,2361,20952,7192,2647,648,3935,43960,9,54477,10721,31002,2850,92,16243,94.52439187,5.47560813,3.925031951,1.550576179,3.201262753,0.264466774,0.852809071,0.485320169,0.167831673,0.044615266,0.017736525,3.13089586828196e-05,0.038666564,0.03788384,0.036960226,0.327992651,14.12379309,Academic year
202324,Local authority,E92000001,England,E12000002,North West,E08000003,Manchester,352,Primary,130.1976744,41680.53488,12762402,12828447,66045,772212,504462,267750,280176,13600659,6141466,6377385,12518851,243551,403913,34162,16002,1,1118,1575,3677,44014,10224,5669,1296,1541,52976,8,82036,36625,138654,10435,134,52286,94.32224571,5.677754291,3.709099684,1.968654607,2.969804625,0.251179005,0.603176655,1.019465307,0.269288422,0.076724223,0.117656064,7.35258490048166e-06,0.00822019,0.011580321,0.027035455,0.323616672,17.1863879,Academic year
202324,Local authority,E92000001,England,E12000007,London,E09000031,Waltham Forest,320,Primary,44.3255814,15908.18605,4919605,4968303,48698,276932,194734,82198,85006,5245235,2390301,2451510,4841811,77794,149806,13040,6464,14,87,4042,523,20758,3502,1151,410,4205,40575,6,21170,7212,49450,4366,51,24728,94.72031282,5.279687183,3.712588664,1.567098519,2.856039815,0.248606592,0.403604414,0.942760429,0.137496223,0.083237453,0.123235661,0.000266909,0.001658648,0.077060418,0.009970955,0.395749666,15.56765716,Academic year
202324,Local authority,E92000001,England,E12000002,North West,E08000005,Rochdale,354,Primary,68.92090395,18623.76271,5960455,5992433,31978,376541,227210,149331,99034,6368974,2901329,2977164,5878493,81962,186602,14877,6744,3,402,1328,2778,14476,3323,674,35,1798,26822,0,52857,17072,76166,3236,69,21559,94.08788606,5.912113945,3.567450582,2.344663363,2.92985966,0.233585504,0.829913892,1.195891206,0.268049453,0.050808812,0.105888327,4.71033482001968e-05,0.006311849,0.020851082,0.0436177,0.227289356,17.62701674,Academic year
202324,Local authority,E92000001,England,E12000002,North West,E06000064,Westmorland and Furness,943,Primary,112.960452,11593.72316,3767299,3830998,63699,203559,152606,50953,34300,4034557,1863699,1872633,3736332,30967,126038,10550,429,3,226,3327,513,11520,12779,1274,20,9268,41624,8,34226,3333,10651,2743,121,15393,94.95461336,5.045386643,3.782472276,1.262914367,3.123961317,0.261490915,0.848321142,0.263994287,0.0826113,0.067987638,0.010633138,7.4357606051916e-05,0.005601606,0.082462585,0.012715151,0.285533207,11.19209589,Academic year
202324,Local authority,E92000001,England,E12000007,London,E09000024,Merton,315,Primary,42.8372093,12720.32558,3871455,3916407,44952,203529,151582,51947,62316,4119936,1885680,1929091,3814771,56684,123006,9950,1946,3,10,2708,497,13462,6933,888,424,6363,31232,0,11323,5632,33696,1296,44,16930,95.05989899,4.940101011,3.67923191,1.260869101,2.985628903,0.241508606,0.274834366,0.817876783,0.136701153,0.031456799,0.047233743,7.28166651132445e-05,0.000242722,0.065729176,0.012063294,0.326752649,13.38956247,Academic year
202324,Local authority,E92000001,England,E12000008,South East,E10000016,Kent,886,Primary,426.4244186,101612.2674,31947763,32219850,272087,2019469,1459657,559812,398095,34239319,15671776,15942575,31614351,333412,1165331,99563,3845,54,2991,15738,11100,161012,29921,3031,1067,27973,213107,19,176937,64683,297185,21007,460,128383,94.1019008,5.8980992,4.263101728,1.634997472,3.403487669,0.290785573,0.516765535,0.867964109,0.188914388,0.06135344,0.011229779,0.000157713,0.008735571,0.045964699,0.032418869,0.47025468,16.49570357,Academic year
202324,Local authority,E92000001,England,E12000008,South East,E06000044,Portsmouth,851,Primary,45.38372093,13350.3314,4181492,4218243,36751,241101,164388,76713,61596,4459344,2043670,2084493,4128163,53329,134622,9221,989,4,0,3947,1312,14293,4373,9188,96,1521,30761,0,26471,8267,41048,927,46,15945,94.59335274,5.406647256,3.686371807,1.720275449,3.018874525,0.206779293,0.59360749,0.920494135,0.185386012,0.020787811,0.02217815,8.96992920931868e-05,0,0.088510776,0.029421368,0.320517995,14.14565826,Academic year
202324,Local authority,E92000001,England,E12000007,London,E09000025,Newham,316,Primary,63.05813953,24423.53488,7491930,7562129,70199,497401,267278,230123,121220,8059530,3649623,3730235,7379858,112072,212947,17278,14541,7,1604,1456,416,19029,8506,2109,1987,3004,56701,1,59136,9148,147290,14549,68,34080,93.82841183,6.17158817,3.3162976,2.855290569,2.642176405,0.214379747,0.733740057,1.827525923,0.113505378,0.180519211,0.18041995,8.68536999055776e-05,0.019901905,0.01806557,0.005161591,0.236105579,20.32282282,Academic year
202324,Local authority,E92000001,England,E12000004,East Midlands,E10000019,Lincolnshire,925,Primary,271.377907,46367.47093,14844757,14965274,120517,840886,637855,203031,139389,15806160,7331170,7394908,14726078,118679,513556,41513,1255,0,2502,9437,5842,63750,7327,10585,171,13711,99305,3,93269,20710,83338,5714,279,55591,94.68001083,5.319989169,4.035483634,1.284505535,3.249087697,0.262638111,0.59008007,0.527250135,0.131024866,0.036150463,0.007939942,0,0.015829272,0.059704571,0.036960274,0.403323767,14.01676133,Academic year
202324,Local authority,E92000001,England,E12000007,London,E09000011,Greenwich,203,Primary,49.94767442,15968.2093,4972222,5020047,47825,273512,164266,109246,102507,5293559,2393624,2481938,4875562,96660,132963,13174,2214,7,104,520,849,14435,11676,1694,1944,1932,32273,0,22013,5847,76652,4734,62,23518,94.833117,5.166882999,3.103129671,2.063753327,2.511788383,0.248868483,0.415844992,1.44802391,0.110454989,0.089429437,0.041824413,0.000132236,0.001964652,0.009823259,0.016038359,0.272689886,15.11412351,Academic year
202324,Local authority,E92000001,England,E12000006,East of England,E06000055,Bedford,822,Primary,52.5,13461.88372,4223103,4252979,29876,226144,167659,58485,40618,4479123,2083731,2105585,4189316,33787,141622,11057,2345,1,1,1589,1040,10004,3690,99,117,2246,23823,0,24858,6831,24166,2630,53,16319,94.9511545,5.048845499,3.743121142,1.305724357,3.161824312,0.24685636,0.554974713,0.53952526,0.152507533,0.058716851,0.052353999,2.23257990459293e-05,2.23257990459293e-05,0.035475695,0.023218831,0.223347294,13.51198872,Academic year
202324,Local authority,E92000001,England,E12000006,East of England,E10000029,Suffolk,935,Primary,243.9476744,45788.99419,14443445,14592893,149448,855835,641172,214663,138686,15448728,7141276,7194690,14335966,107479,508917,40576,1155,17,984,14599,8573,66350,25953,18055,424,16109,106956,6,85069,31207,91103,7284,252,55886,94.46015879,5.539841209,4.150322279,1.38951893,3.29423238,0.262649456,0.55065375,0.589711981,0.202003686,0.047149513,0.007476344,0.000110041,0.006369456,0.09449969,0.055493242,0.429485198,14.17095313,Academic year
202324,Local authority,E92000001,England,E12000009,South West,E06000058,"Bournemouth, Christchurch and Poole",839,Primary,65,22337.40116,7139302,7212997,73695,395136,292032,103104,83545,7608133,3510629,3558673,7069302,70000,240837,18640,761,2,81,3394,3150,25166,11682,1166,463,6719,54830,1,44683,13545,42610,2266,66,26806,94.80639994,5.193600059,3.838418703,1.355181357,3.165520371,0.245000975,0.587305716,0.560058558,0.178033165,0.029783917,0.010002454,2.62876582204859e-05,0.00106465,0.044610156,0.041403062,0.330777603,12.93092562,Academic year
